"yr","mark","ringno","birdname","bredby","bredfor","bloodline","dob","codesex","codecolour","codeeye","codecage","racelast","RaceLastDte","BredLastDte","indracelast","indstock","indrace","indsoh","indref","indbpa","indbpb","indsp1","indsp2","indstatus","indbredforstock","status","notes","sireyr","siremark","sireringno","damyr","dammark","damringno","notespedg","codes","dob_li","AqDate","AqValue","AqStatus","DisDate","DisValue","dDOB","DisStatus","codebline","Rating","RatingPerf","RatingBloodLine","RatingCustom","RatingBreeder","indDNACert","indBredSnglPen","indPedgOnly","indBF","indBFCol","indTF","indThroat","indBredSglPen","indImport","Seq","Cat","LotNo","SeqRef","SeqSale"
2014,"SAMDPR","305","","Kieran Malone","","","","C","PC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","Bred for stock. SIRE is 8985 Jos Thone bred by Charley Fuller for Nick Annetts, 8985 sire of 643 6th Fed YBD for Annetts before 1st Fed Tambo for me 2013. Dam of 304 is full Sister 0900 BLUE ACE winner of 3rd Position QLD 10000 ONE LOFT RACE 2013 winning $1000. DAM Bred off imported hen PREMIER ACE (daughter PREMIER OLYMPIAD 15x1st, 5x1st Fed) X imported cock SONOFCONAN (CONAN X QUEEN) CONAN off MR EXPENSIVE(Bro Den Dromer) X MARIJKE; QUEEN 1/1939b, 1/2594b fastest 19,000b, 5/2346, 9/576b, 17/2202b. CONAN producer 1/2279b, 2/1466b, 9/613b. CONAN Bro DORAN 1st Nat Orleans.",2008,"GCPC","8985",2013,"SAMDPR","189","","",41744,"",0,"","",0,"15/04/2014","","NA",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2014,"SAMDPR","313","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","Parents are super pair both containing the blood of 2 separate SA MILLION DOLLAR RACE WINNERS i.e., SIRE is inbred to CHICAGO Van Loons of Eijerkamp. CHICAGO bred ACHIELLES which is Sire of UNTAMED DESERT the 2013 SA MILLION DOLLAR RACE WINNER. This bird has ACHIELLES in ancestory. DAM is direct import & Aunty to 1st Emerald Classic One Loft Race winner by 26 mins, she is bred down off Van Den Pasch LOWEIKE & Reynearts FIGO LAS VEGAS son of Reynearts FIGO 1st National Bourges. LOWEIKE is G/Sire 2014 SA MILLION DOLLAR RACE WINNER named HALOVER. World class winning bloodlines",2012,"QPF","8934",2011,"BELG","6158626","","",41767,"",0,"","",0,"8/05/2014","","NA",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2009,"GB Z","59229","THUMPER","Premier Stud UK","","","","C","PBB","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","True","","59229 is a Grd Son of SCHUWE WITPEN 1st Prize Niergnies 3239b, 1st Peronne 729b & half Bro to BALLERINA 1st National 15,670b. 59229 also Grd Son of TOSCA a prolific producer of winners e.g., TIMEOUT 1st National Ace Pigeon Holland 04 - Muggie 2nd Prize Le Man Grand Prix 99,104b & 2nd fastest 120,936b total. MOSQUITO 1st Prize 21,725b. Grd Son of BROMMERTJE 1st Libramont 3666b, 1st Niergneis 5322b & Dam og SOLEX 1st Chantilly 3555b, 1st Blios 1811b & (Bartelientje) 1st Etampes 3747b.",2007,"NL","1828969",2007,"NL","1828974","","",39965,"",0,"","",0,"1/06/2009","","BOS",,,,,,"False","False","True","U","U","U","U","U","",,,,,
2009,"GB Z","59231","CANDICE","Premier Stud UK","","","","C","PC","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","True","","59231 is a Grd Daughter of SCHUWE WITPEN 1st Prize Niergnies 3239b, 1st Peronne 729b & half Bro to BALLERINA 1st National 15,670b. 59229 also Grd Son of TOSCA a prolific producer of winners e.g., TIMEOUT 1st National Ace Pigeon Holland 04 - Muggie 2nd Prize Le Man Grand Prix 99,104b & 2nd fastest 120,936b total. MOSQUITO 1st Prize 21,725b. Grd Daughter of BROMMERTJE 1st Libramont 3666b, 1st Niergneis 5322b & Dam og SOLEX 1st Chantilly 3555b, 1st Blios 1811b & (Bartelientje) 1st Etampes 3747b.",2007,"NL","1828976",2007,"NL","1828973","","",39965,"",0,"","",0,"1/06/2009","","BOS",,,,,,"False","False","True","U","U","U","U","U","",,,,,
2007,"NL","1828969","LITTLE JOHN","Kees Bosua","","","","C","BCWF","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","True","","1828969 bred for stock by Kees Bosua from JOHNNY BOY a son of PORKY & MISS MARBELLA both top race and stock birds for Kees Bosua. Dam is BOMMERTJE 1st Libramont 3666b, 1st Niergnies 5322b & Dam of SOLEX 1st Chantilly 3555b, 1st Blios 1811b & (Bartelientje) 1st Estampes 3747b.",1997,"NL","1534650",1999,"BELG","3151698","","",39234,"",0,"","",0,"1/06/2007","","BOS",,,,,,"False","False","True","U","U","U","U","U","",,,,,
2007,"NL","1828974","MISS TOSCA","Kees Bosua","","","","H","PBB","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","True","","Kees Bosua bred 1828974 for stock. Sire of 1828974 is SCHUWE WITPEN 1st Prize Niergnies 3239b, 1st Peronne 729b & half Bro to BALLERINA 1st National 15,670b. 59229 also Dam of 1828974 is TOSCA a prolific producer of winners e.g., TIMEOUT 1st National Ace Pigeon Holland 04 - Muggie 2nd Prize Le Man Grand Prix 99,104b & 2nd fastest 120,936b total. MOSQUITO 1st Prize 21,725b.",2004,"NL","2061996",2001,"NL","5150294","","",39234,"",0,"","",0,"1/06/2007","","BOS",,,,,,"False","False","True","U","U","U","U","U","",,,,,
2007,"NL","1828976","MR TIFF","Kees Bosua","","","","C","BC","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","True","","Half Brother to Muggie winner 1st 1576b, 2nd Prize Le Man Grand Prix 99,104b & 2nd fastest 120,936b total & TIMEOUT winner of 1st National ACE young bird all Holland.",1999,"BELG","3151680",2004,"NL","2061976","","",39234,"",0,"","",0,"1/06/2007","","BOS",,,,,,"False","False","True","U","U","U","U","U","",,,,,
2007,"NL","1828973","TOSCA GIRL","Kees Bosua","","","","H","PC","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","True","","Kees Bosua bred 1828973 for stock. SIRE of 1828973 is SCHUWE WITPEN 1st Prize Niergnies 3239b, 1st Peronne 729b & half Bro to BALLERINA 1st National 15,670b. DAM of 1828974 is TOSCA a prolific producer of winners e.g., TIMEOUT 1st National Ace Pigeon Holland 04 - Muggie 2nd Prize Le Man Grand Prix 99,104b & 2nd fastest 120,936b total. MOSQUITO 1st Prize 21,725b.",2004,"NL","2061996",2001,"NL","5150294","","",39234,"",0,"","",0,"1/06/2007","","BOS",,,,,,"False","False","True","U","U","U","U","U","",,,,,
1997,"NL","1534650","JOHHNY BOY","Kees Bosua","","","","C","BC","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","False","","Son famous couple PORKY & MISS MARBELLA. PORKY won 1st Strombeck 5330b & 1st Roye 9182b. MISS MARBELLA won 1st Sens 24,033b + car winner. A fantastic producing pair of race and ACE producing stock birds for Kees Bosua. 1534650 is one of best son's of PORLY & MISS MARBELLA. Also a full brother to CHATEAUROUX",1992,"NL","5205136",1994,"NL","5567918","","",35582,"",0,"","",0,"1/06/1997","","BOS",,,,,,"False","False","True","U","U","U","U","U","",,,,,
2001,"NL","5150294","TOSCA","Kees Bosua","","","","H","PBB","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","True","","TOSCA was a prolific producer of winners for Kees Bosua. TOSCA is DAM of TIMEOUT 1st National Ace Pigeon Holland 04 - Muggie 2nd Prize Le Man Grand Prix 99,104b & 2nd fastest 120,936b total. MOSQUITO 1st Prize 21,725b. TOSCA is sister of TELETUBBIE 1ST Chantilly 3414 birds 1ST Ablis 1506 birds.",1996,"BELG","2013439",1995,"NL","5569883","","",37043,"",0,"","",0,"1/06/2001","","BOS",,,,,,"False","False","True","U","U","U","U","U","",,,,,
2004,"NL","2061996","SCHUWE WITPEN","Kees Bosua","","","","C","BBWF","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","True","","WINNER 1st Prize Niergnies 3239b, 1st Peronne 729b & half Bro to BALLERINA 1st National 15,670b.",1999,"NL","2371470",1993,"NL","5376284","","",38139,"",0,"","",0,"1/06/2004","","BOS",,,,,,"False","False","True","U","U","U","U","U","",,,,,
1999,"NL","2371470","WIMPIE","Kees Bosua","","","","C","NA","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","True","","Sire of SCHUWE WITPEN which won 1st Niergnies Tegen 3239 birds, 1st Peronne Tegen 729 birds.",,"","",,"","","","",36312,"",0,"","",0,"1/06/1999","","BOS",,,,,,"False","False","True","U","U","U","U","U","",,,,,
1999,"BELG","3151698","BROMMERTJE","Kees Bosua","","","","H","BBSQ","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","True","","TOP Stock & Race hen for Kees Bosua. Winner of 1st Libramont 3666 birds, 1st Niergnies 5322b.",1996,"BELG","3174827",1997,"BELG","3215497","","",36312,"",0,"","",0,"1/06/1999","","BOS",,,,,,"False","False","True","U","U","U","U","U","",,,,,
2004,"NL","2061976","TIFFANY","Kees Bosua","","","","H","BC","NA","NA","","","","False","False","False","False","False","False","False","False","True","False","True","","TOP Stock Hen of Kees Bosua. From DANNY 1st Chantilly 913b & Chateroux Duife - 1st",2000,"NL","5054870",1996,"NL","5665986","","",38139,"",0,"","",0,"1/06/2004","","BOS",,,,,,"False","False","True","U","U","U","U","U","",,,,,
2014,"SAMDPR","308","","Kieran Malone","","","","C","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","Sire is pure Van De Rhee bred by Pat Murphy direct from his top producing line imported from Sparks & Hurst in the UK. Dam is doubly bred to Eijerkamps champion producer CHICAGO (Van Loon) x D Pasquales TRIPLE FED hen (Golden Janseens). Lots of top WINNERS is this bloodline on all side including the 2013 Million Dollar Pigeon Race winner 'UNTAMED DESERT' bred by Eijerkamp Stud.",2010,"QPF","06770",2009,"AUST","5105","","",41770,"",0,"","",0,"11/05/2014","","MMD",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2014,"SAMDPR","310","","Kieran Malone","","","","H","PC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","SIRE is 8985 (Jos Thone bred by Charley Fuller) is sire of 643 6th Fed YBD for Annetts before 1st Fed Tambo 5B for me 2012. Dam of 304 is full Sister 0900 BLUE ACE winner of 3rd Position QLD 10000 ONE LOFT RACE 2013 winning $1000. DAM is daughter import PREMIER STUD hen PREMIER ACE (daughter PREMIER OLYMPIAD 23x1st, 5x1st Fed X OLYMPIC HOPE). DAMS Sire is SONOFCONAN (CONAN X QUEEN) CONAN off MR EXPENSIVE(Bro DEN DROMER) X MARIJKE; QUEEN 1/1939b, 1/2594b fastest 19,000b, 5/2346, 9/576b, 17/2202b. CONAN producer 1/2279b, 2/1466b, 9/613b etc. CONAN Bro DORAN 1st Nat Orleans",2011,"APFA","9119",2013,"SAMDPR","186","","",41753,"",0,"","",0,"24/04/2014","","TPK",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2014,"SAMDPR","309","","Kieran Malone","","","","H","M","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","Sire is pure Van De Rhee bred by Pat Murphy direct from his top producing line imported from Sparks & Hurst in the UK. Dam is doubly bred to Eijerkamps champion producer CHICAGO (Van Loon) x D Pasquales TRIPLE FED hen (Golden Janseens). Lots of top WINNERS is this bloodline on all side including the 2013 Million Dollar Pigeon Race winner 'UNTAMED DESERT' bred by Eijerkamp Stud.",2010,"QPF","06770",2009,"AUST","5105","","",41770,"",0,"","",0,"11/05/2014","","MMD",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2014,"SAMDPR","311","","Kieran Malone","","","","U","PC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","SIRE is 8985 (Jos Thone bred by Charley Fuller) is sire of 643 6th Fed YBD for Annetts before 1st Fed Tambo 5B for me 2012. Dam of 304 is full Sister 0900 BLUE ACE winner of 3rd Position QLD 10000 ONE LOFT RACE 2013 winning $1000. DAM is daughter import PREMIER STUD hen PREMIER ACE (daughter PREMIER OLYMPIAD 23x1st, 5x1st Fed X OLYMPIC HOPE). DAMS Sire is SONOFCONAN (CONAN X QUEEN) CONAN off MR EXPENSIVE(Bro DEN DROMER) X MARIJKE; QUEEN 1/1939b, 1/2594b fastest 19,000b, 5/2346, 9/576b, 17/2202b. CONAN producer 1/2279b, 2/1466b, 9/613b etc. CONAN Bro DORAN 1st Nat Orleans",2011,"APFA","9119",2013,"SAMDPR","186","","",41778,"",0,"","",0,"19/05/2014","","TPK",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"GOLD COAST","1007","","Kieran Malone","","","","C","BCS","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"LM","2551",2005,"DDRPA","1191","","",41781,"",0,"","",0,"22/05/2014","","DH",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2013,"GOLD COAST","1008","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2011,"LM","2551",2005,"DDRPA","1191","","",41781,"",0,"","",0,"22/05/2014","","DH",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2014,"SAMDPR","312","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","Parents are super pair both containing the blood of 2 separate SA MILLION DOLLAR RACE WINNERS i.e., SIRE is inbred to CHICAGO Van Loons of Eijerkamp. CHICAGO bred ACHIELLES which is Sire of UNTAMED DESERT the 2013 SA MILLION DOLLAR RACE WINNER. This bird has ACHIELLES in ancestory. DAM is direct import Aunty to 1st Emerald Classic One Loft Race winner by 26 mins, she is bred down off Van Den Pasch LOWEIKE & Reynearts FIGO LAS VEGAS son of Reynearts FIGO 1st National Bourges. LOWEIKE is G/Sire 2014 SA MILLION DOLLAR RACE WINNER named HALOVER.",2012,"QPF","8934",2011,"BELG","6158626","","",41762,"",0,"","",0,"3/05/2014","","MMD",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2014,"SAMDPR","314","","Kieran Malone","","","","H","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","SIRED by CHAMPION PRODUCER 9109 who Sired 1768 1st FED Thargamindah 798klms/500miles on day winning by 26mins, +867 1st Club Westmar 233klm, +956 won 5th TDPF Breeders Plate & 3rd St George 330klms for PerryB, +982 29th BP & 1st Fed Eulo Team, +182 4th Fed Eulo 660klms, +955 2nd Club Moonie for Nev Jeffries. 9109s Sire is FULL Brother 1st Nat Blios 71,400birds a daughter NATIONAAL II top racer & breeder 1st Nat Limoges in 2004 13,502b etc. Sires 1/2 bro is NATIONAL HERO 11 x 1sts for Jos Thone. DAM is BLUE ACE 3rd QLD10000 OLR (=1st) 2013 winning $1000. Dam is daughter PREMIER OLYMPIAD 23x1st, Dams Sire is SONOFCONAN import.",2011,"APFA","9109",2012,"HIGHFIELDS","0900","","",41785,"",0,"","",0,"26/05/2014","","KM",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2014,"SAMDPR","214","","Warren Bloomfield","","","","H","BC","NA","NA","","","","False","True","False","False","False","False","False","False","False","False","False","","Gaby Vandenabeele x Herman Ceusters. Dam was 1st Adelaide 10,000 race winning $10,000 for Warren Bloomfield and Perry Burton. (Race 4 Cooper Pedy 724 klms won by 6 mins at 1573 mpm (7hrs 45mins) approx on wing. Was 2nd in 1st Race. Dam WON Overall $12000.",2011,"SA","14331",2011,"TOOWOOMBA","1025","","",41685,"",0,"","",0,"15/02/2014","","NA",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2011,"TOOWOOMBA","1025","Adelaide10000Win","Warren Bloomfield","","","","H","BC","NA","NA","","","","False","False","False","False","False","False","False","False","False","False","False","","Won 1st Adelaide 10,000 race from Cooper Pedy 724 klms won by 6 mins at 1573 mpm (7hrs 45mins) on 1/9/2012 (Race 4) winning $10,000 for Warren Bloomfield and Perry Burton.",2010,"SA","02152",2010,"SA","02108","","",40695,"",0,"","",0,"1/06/2011","","NA",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2014,"SAMDPR","320","","Kieran Malone","","","","C","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","Sire is bred from direct import from Dr Vandersanden, G/Father being Nationaal II. Dam is bred from Sister to sire 2008 Emerald Classic one loft race WINNER, 2nd was Thornston Damm of Germany 26 mins later. Dam is Van Den Pasch off Millenium Doffer and inbred to LOWEIKE, similar breeding to HALOVER the 2014 MILLION DOLLAR PIGEON RACE Winner. Sire is FIGO LAS VEGAS son of world famous DE FIGO of Reynearts 1st NAT Bourges etc. and brother to Kees Bosua champion producer KLEINE FIGO. Full Dynasty of winners, fabulous handling hen imported direct from Premier Stud UK.",2012,"HIGHFIELDS","0949",2012,"GRPA","1776","","",41774,"",0,"","",0,"15/05/2014","","MMD",,,,,,"False","False","False","U","U","U","U","U","",,,,,
2014,"SAMDPR","322","","Kieran Malone","","","","U","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","Related to many prizewinners e.g., 6th & 8th positions in SA MILLION DOLLAR PIGEON RACE. Sire is VanDe Wegen blood full of top European National winners. G/Grand Sire MATERAZZI  (Eijerkamp Holland) bred 6th position SA MILLION DOLLAR PIGEON RACE, 9th Nat St Vincent 6422 birds etc etc. DAM is Kees Bosua RASTUS x MISSY and is a full sister to sire of MR H the winner of 8th prize SA MILLION DOLLAR PIGEON RACE in 2013 winning US$15,000",2011,"APFA","5915",2011,"APFA","9138","","",41767,"",0,"","",0,"8/05/2014","","VB",,,,,,"False","False","False","U","U","U","U","U","",,,,,
